text,id,content,timestamp_x,temperature_x,prompt_id,timestamp_y,temperature_y,clarity,energy,necessity,productivity,influence,courage,length
"Daily Fire 3-7-23:  Find Your Freedom This Week Today's Journal Questions •	Who am I? •	Who do I really want to become? •	How do I want to feel this day? •	How do I want others to feel? •	How am I going to show up today as the best of who I am? •	Am I allowing myself to be shamed or judged into living a small life? •	Do I pursue things I find fulfilling? •	How do I want to react to things? Who do I want to be in difficult situations? •	Am I trying to fit into people's expectations of who I should be? •	Am I allowing myself the freedom to be who I really am? •	Who am I going to be TODAY? •	Can I be the spontaneous, joyful, fun ME?",111,"Next, ponder on the following question: 'Am I trying to fit into people's expectations of who I should be?' Give yourself the freedom to be honest with your answer.",20240319111527,temp1,883,20240319144919,temp1,1.0,0.5,0.5,0.0,0.5,1.0,700
Daily Fire 3-6-23:  A New Model for Monday Today's Framework  Brendon's Four Reasons for Personal Development •	Escape: how to get out of pain and feel better? •	Enjoy: how to deeply enjoy life? •	Excel: how to develop competency and skills? •	Empower: how to encourage and inspire others? Today's Journal Questions •	What brought me to personal development? Healing? Inspiration? Wanting to reach the next level of success? •	Is there some pain or suffering I am escaping? •	Am I drawn to enjoying life in a new way? •	What are the things I am trying to escape or enjoy? How do I plan these (or delete these!) from my week? •	Where can I remove the things I am trying to escape? •	Who can I turn to in order to ask for help? •	How could I enjoy my life 5x more this week? •	What skills do I want to excel at? •	What do I want to excel at THIS week? •	How do I want to inspire others and empower them? •	Who do I want to empower this week? •	How will I remember to put these Four E's into action this week?,112,"Think about the different areas in your life where you're trying to excel. This could be a skill, a relationship, or a personal goal. Write about why excelling in this area is important to you.",20240319110049,temp1,884,20240319161150,temp1,1.0,0.5,0.5,1.0,1.0,0.5,500
Daily Fire 3-6-23:  A New Model for Monday Today's Framework  Brendon's Four Reasons for Personal Development •	Escape: how to get out of pain and feel better? •	Enjoy: how to deeply enjoy life? •	Excel: how to develop competency and skills? •	Empower: how to encourage and inspire others? Today's Journal Questions •	What brought me to personal development? Healing? Inspiration? Wanting to reach the next level of success? •	Is there some pain or suffering I am escaping? •	Am I drawn to enjoying life in a new way? •	What are the things I am trying to escape or enjoy? How do I plan these (or delete these!) from my week? •	Where can I remove the things I am trying to escape? •	Who can I turn to in order to ask for help? •	How could I enjoy my life 5x more this week? •	What skills do I want to excel at? •	What do I want to excel at THIS week? •	How do I want to inspire others and empower them? •	Who do I want to empower this week? •	How will I remember to put these Four E's into action this week?,112,"Think about your 'Four E's' - Escape, Enjoy, Excel, and Empower. How do you plan to incorporate these 'Four E's' into your week? Develop a plan and write it down.",20240319110049,temp1,885,20240319144503,temp1,1.0,0.5,0.5,1.0,1.0,0.5,500
Daily Fire 3-6-23:  A New Model for Monday Today's Framework  Brendon's Four Reasons for Personal Development •	Escape: how to get out of pain and feel better? •	Enjoy: how to deeply enjoy life? •	Excel: how to develop competency and skills? •	Empower: how to encourage and inspire others? Today's Journal Questions •	What brought me to personal development? Healing? Inspiration? Wanting to reach the next level of success? •	Is there some pain or suffering I am escaping? •	Am I drawn to enjoying life in a new way? •	What are the things I am trying to escape or enjoy? How do I plan these (or delete these!) from my week? •	Where can I remove the things I am trying to escape? •	Who can I turn to in order to ask for help? •	How could I enjoy my life 5x more this week? •	What skills do I want to excel at? •	What do I want to excel at THIS week? •	How do I want to inspire others and empower them? •	Who do I want to empower this week? •	How will I remember to put these Four E's into action this week?,112,"Consider the things or situations you're trying to escape from. Can you remove these from your life, or transform them into something positive? What are your strategies to do it?",20240319110049,temp1,886,20240319162042,temp1,1.0,0.5,1.0,0.5,1.0,0.5,500
Daily Fire 3-6-23:  A New Model for Monday Today's Framework  Brendon's Four Reasons for Personal Development •	Escape: how to get out of pain and feel better? •	Enjoy: how to deeply enjoy life? •	Excel: how to develop competency and skills? •	Empower: how to encourage and inspire others? Today's Journal Questions •	What brought me to personal development? Healing? Inspiration? Wanting to reach the next level of success? •	Is there some pain or suffering I am escaping? •	Am I drawn to enjoying life in a new way? •	What are the things I am trying to escape or enjoy? How do I plan these (or delete these!) from my week? •	Where can I remove the things I am trying to escape? •	Who can I turn to in order to ask for help? •	How could I enjoy my life 5x more this week? •	What skills do I want to excel at? •	What do I want to excel at THIS week? •	How do I want to inspire others and empower them? •	Who do I want to empower this week? •	How will I remember to put these Four E's into action this week?,112,"Contemplate on your desire to enjoy life more deeply. If you could magnify your enjoyment of life 5 times more this week, how would you do it? What would have to change? What activities or experiences could contribute to this?",20240319110049,temp1,887,20240319143049,temp1,0.8,0.2,0.5,0.6,1.0,0.5,400
Daily Fire 3-6-23:  A New Model for Monday Today's Framework  Brendon's Four Reasons for Personal Development •	Escape: how to get out of pain and feel better? •	Enjoy: how to deeply enjoy life? •	Excel: how to develop competency and skills? •	Empower: how to encourage and inspire others? Today's Journal Questions •	What brought me to personal development? Healing? Inspiration? Wanting to reach the next level of success? •	Is there some pain or suffering I am escaping? •	Am I drawn to enjoying life in a new way? •	What are the things I am trying to escape or enjoy? How do I plan these (or delete these!) from my week? •	Where can I remove the things I am trying to escape? •	Who can I turn to in order to ask for help? •	How could I enjoy my life 5x more this week? •	What skills do I want to excel at? •	What do I want to excel at THIS week? •	How do I want to inspire others and empower them? •	Who do I want to empower this week? •	How will I remember to put these Four E's into action this week?,112,Reflect on your role as a source of empowerment for others. How do you want to inspire people around you? Write about specific steps you can take this week to empower someone in your circle.,20240319110049,temp1,888,20240319165443,temp1,1.0,0.3,0.5,0.7,1.0,0.4,650
Daily Fire 3-6-23:  A New Model for Monday Today's Framework  Brendon's Four Reasons for Personal Development •	Escape: how to get out of pain and feel better? •	Enjoy: how to deeply enjoy life? •	Excel: how to develop competency and skills? •	Empower: how to encourage and inspire others? Today's Journal Questions •	What brought me to personal development? Healing? Inspiration? Wanting to reach the next level of success? •	Is there some pain or suffering I am escaping? •	Am I drawn to enjoying life in a new way? •	What are the things I am trying to escape or enjoy? How do I plan these (or delete these!) from my week? •	Where can I remove the things I am trying to escape? •	Who can I turn to in order to ask for help? •	How could I enjoy my life 5x more this week? •	What skills do I want to excel at? •	What do I want to excel at THIS week? •	How do I want to inspire others and empower them? •	Who do I want to empower this week? •	How will I remember to put these Four E's into action this week?,112,"Reflect on your motivations and reasons for personal development. Are you seeking an escape from something, or are you aiming to enhance your enjoyment of life? Write about these motivations and how they've shaped your journey.",20240319110049,temp1,889,20240319161926,temp1,1.0,0.5,0.5,1.0,1.0,0.5,500
"Daily Fire 3-3-23:  A beautiful Friday Today's Framework  Finding Beauty in Your Week •	What beautiful moments did I experience this past week? •	What beautiful moments did I create this past week? •	What beautiful moments do I intend to create next week? Today's Journal Questions •	How am I feeling today about my week? •	Did I create a Friday Finishers list on Monday? •	When I think back the last couple days, was there something beautiful I saw heard, or experienced? •	What were the 5 beautiful experiences I saw, heard, or felt? •	Is it easy for me to recall and journal about these moments? •	What practices do I have for capturing beauty? •	Do I have a practice of journaling and tracking beautiful moments of my life? •	What beautiful moments did I create this week? •	What beauty will I generate today? •	What do I intend to create next week?",113,How easy or difficult is it for you to recall and write about these beautiful moments? Does it help to write them down?,20240319114031,temp1,890,20240319144114,temp1,1.0,0.5,0.0,0.5,0.0,0.0,350
"Daily Fire 3-3-23:  A beautiful Friday Today's Framework  Finding Beauty in Your Week •	What beautiful moments did I experience this past week? •	What beautiful moments did I create this past week? •	What beautiful moments do I intend to create next week? Today's Journal Questions •	How am I feeling today about my week? •	Did I create a Friday Finishers list on Monday? •	When I think back the last couple days, was there something beautiful I saw heard, or experienced? •	What were the 5 beautiful experiences I saw, heard, or felt? •	Is it easy for me to recall and journal about these moments? •	What practices do I have for capturing beauty? •	Do I have a practice of journaling and tracking beautiful moments of my life? •	What beautiful moments did I create this week? •	What beauty will I generate today? •	What do I intend to create next week?",113,"Identify five beautiful experiences from the past week. What were they, and what made them stand out?",20240319114031,temp1,891,20240319160830,temp1,1.0,0.0,0.0,0.5,0.0,0.0,450
"Daily Fire 3-3-23:  A beautiful Friday Today's Framework  Finding Beauty in Your Week •	What beautiful moments did I experience this past week? •	What beautiful moments did I create this past week? •	What beautiful moments do I intend to create next week? Today's Journal Questions •	How am I feeling today about my week? •	Did I create a Friday Finishers list on Monday? •	When I think back the last couple days, was there something beautiful I saw heard, or experienced? •	What were the 5 beautiful experiences I saw, heard, or felt? •	Is it easy for me to recall and journal about these moments? •	What practices do I have for capturing beauty? •	Do I have a practice of journaling and tracking beautiful moments of my life? •	What beautiful moments did I create this week? •	What beauty will I generate today? •	What do I intend to create next week?",113,"Reflect on your feelings about the past week. How are you feeling now, and how did the week's beautiful moments influence your emotions?",20240319114031,temp1,892,20240319162148,temp1,1.0,0.5,0.0,1.0,0.0,0.0,300
"Daily Fire 3-3-23:  A beautiful Friday Today's Framework  Finding Beauty in Your Week •	What beautiful moments did I experience this past week? •	What beautiful moments did I create this past week? •	What beautiful moments do I intend to create next week? Today's Journal Questions •	How am I feeling today about my week? •	Did I create a Friday Finishers list on Monday? •	When I think back the last couple days, was there something beautiful I saw heard, or experienced? •	What were the 5 beautiful experiences I saw, heard, or felt? •	Is it easy for me to recall and journal about these moments? •	What practices do I have for capturing beauty? •	Do I have a practice of journaling and tracking beautiful moments of my life? •	What beautiful moments did I create this week? •	What beauty will I generate today? •	What do I intend to create next week?",113,What beautiful moments do you intend to create next week? What actions will you take to make them happen?,20240319114031,temp1,893,20240319145525,temp1,0.5,0.5,0.0,0.5,0.0,0.0,250
"Daily Fire 3-3-23:  A beautiful Friday Today's Framework  Finding Beauty in Your Week •	What beautiful moments did I experience this past week? •	What beautiful moments did I create this past week? •	What beautiful moments do I intend to create next week? Today's Journal Questions •	How am I feeling today about my week? •	Did I create a Friday Finishers list on Monday? •	When I think back the last couple days, was there something beautiful I saw heard, or experienced? •	What were the 5 beautiful experiences I saw, heard, or felt? •	Is it easy for me to recall and journal about these moments? •	What practices do I have for capturing beauty? •	Do I have a practice of journaling and tracking beautiful moments of my life? •	What beautiful moments did I create this week? •	What beauty will I generate today? •	What do I intend to create next week?",113,"Consider the past week. What were some beautiful moments that you experienced? Reflect on these moments, what made them beautiful and how they affected you. Did these moments occur by chance or were they the result of your actions?",20240319114031,temp1,894,20240319161255,temp1,1.0,0.5,0.0,0.0,0.0,0.0,200
"Daily Fire 3-3-23:  A beautiful Friday Today's Framework  Finding Beauty in Your Week •	What beautiful moments did I experience this past week? •	What beautiful moments did I create this past week? •	What beautiful moments do I intend to create next week? Today's Journal Questions •	How am I feeling today about my week? •	Did I create a Friday Finishers list on Monday? •	When I think back the last couple days, was there something beautiful I saw heard, or experienced? •	What were the 5 beautiful experiences I saw, heard, or felt? •	Is it easy for me to recall and journal about these moments? •	What practices do I have for capturing beauty? •	Do I have a practice of journaling and tracking beautiful moments of my life? •	What beautiful moments did I create this week? •	What beauty will I generate today? •	What do I intend to create next week?",113,"Think about your own actions over the past week. Did you intentionally create any beautiful moments? If so, what were they, and how did you create them? If not, consider why that may be and how you can contribute to creating beauty in your life.",20240319114031,temp1,895,20240319145352,temp1,1.0,0.5,0.0,0.5,0.5,0.0,500
"Daily Fire 3-3-23:  A beautiful Friday Today's Framework  Finding Beauty in Your Week •	What beautiful moments did I experience this past week? •	What beautiful moments did I create this past week? •	What beautiful moments do I intend to create next week? Today's Journal Questions •	How am I feeling today about my week? •	Did I create a Friday Finishers list on Monday? •	When I think back the last couple days, was there something beautiful I saw heard, or experienced? •	What were the 5 beautiful experiences I saw, heard, or felt? •	Is it easy for me to recall and journal about these moments? •	What practices do I have for capturing beauty? •	Do I have a practice of journaling and tracking beautiful moments of my life? •	What beautiful moments did I create this week? •	What beauty will I generate today? •	What do I intend to create next week?",113,What do you intend to create next week? Sketch out a plan or a list of actions that will help you create these moments.,20240319114031,temp1,896,20240319145109,temp1,1.0,0.5,0.0,0.5,0.0,0.0,500
"Daily Fire 3-3-23:  A beautiful Friday Today's Framework  Finding Beauty in Your Week •	What beautiful moments did I experience this past week? •	What beautiful moments did I create this past week? •	What beautiful moments do I intend to create next week? Today's Journal Questions •	How am I feeling today about my week? •	Did I create a Friday Finishers list on Monday? •	When I think back the last couple days, was there something beautiful I saw heard, or experienced? •	What were the 5 beautiful experiences I saw, heard, or felt? •	Is it easy for me to recall and journal about these moments? •	What practices do I have for capturing beauty? •	Do I have a practice of journaling and tracking beautiful moments of my life? •	What beautiful moments did I create this week? •	What beauty will I generate today? •	What do I intend to create next week?",113,What beauty will you create today? Describe what it will be and how you plan to make it happen.,20240319114031,temp1,897,20240319145122,temp1,1.0,0.5,0.0,0.5,0.0,0.0,500
"Daily Fire 3-3-23:  A beautiful Friday Today's Framework  Finding Beauty in Your Week •	What beautiful moments did I experience this past week? •	What beautiful moments did I create this past week? •	What beautiful moments do I intend to create next week? Today's Journal Questions •	How am I feeling today about my week? •	Did I create a Friday Finishers list on Monday? •	When I think back the last couple days, was there something beautiful I saw heard, or experienced? •	What were the 5 beautiful experiences I saw, heard, or felt? •	Is it easy for me to recall and journal about these moments? •	What practices do I have for capturing beauty? •	Do I have a practice of journaling and tracking beautiful moments of my life? •	What beautiful moments did I create this week? •	What beauty will I generate today? •	What do I intend to create next week?",113,"Did you have a list of goals or tasks to accomplish this week? If so, which of these contributed to creating beautiful moments?",20240319114031,temp1,898,20240319143838,temp1,1.0,0.5,0.0,0.5,0.0,0.0,300
"Daily Fire 3-3-23:  A beautiful Friday Today's Framework  Finding Beauty in Your Week •	What beautiful moments did I experience this past week? •	What beautiful moments did I create this past week? •	What beautiful moments do I intend to create next week? Today's Journal Questions •	How am I feeling today about my week? •	Did I create a Friday Finishers list on Monday? •	When I think back the last couple days, was there something beautiful I saw heard, or experienced? •	What were the 5 beautiful experiences I saw, heard, or felt? •	Is it easy for me to recall and journal about these moments? •	What practices do I have for capturing beauty? •	Do I have a practice of journaling and tracking beautiful moments of my life? •	What beautiful moments did I create this week? •	What beauty will I generate today? •	What do I intend to create next week?",113,"Do you have a practice of capturing beautiful moments, either through journaling, taking photos, or some other method? If yes, how does this practice contribute to your appreciation of these moments? If not, would you consider starting such a practice?",20240319114031,temp1,899,20240319143214,temp1,1.0,0.5,0.0,0.5,0.0,0.0,500
"Daily Fire 3-3-23:  A beautiful Friday Today's Framework  Finding Beauty in Your Week •	What beautiful moments did I experience this past week? •	What beautiful moments did I create this past week? •	What beautiful moments do I intend to create next week? Today's Journal Questions •	How am I feeling today about my week? •	Did I create a Friday Finishers list on Monday? •	When I think back the last couple days, was there something beautiful I saw heard, or experienced? •	What were the 5 beautiful experiences I saw, heard, or felt? •	Is it easy for me to recall and journal about these moments? •	What practices do I have for capturing beauty? •	Do I have a practice of journaling and tracking beautiful moments of my life? •	What beautiful moments did I create this week? •	What beauty will I generate today? •	What do I intend to create next week?",113,What beautiful moments did you consciously create this week? Describe them and your process in creating them.,20240319114031,temp1,900,20240319145347,temp1,0.5,0.0,0.0,1.0,0.0,0.0,500
"3-2-23: Affirmations to Change Your Life! Today's Framework  Affirmations •	Your purpose statement: be what, do what, so that. •	Your spiritual affirmations. •	Your strengths. •	What you are working on. •	Intention for others. •	My attitude is ___ right now. Today's Journal Questions •	Do I know what makes me happy? •	How do I remind myself to be happy? •	Do I have a journal or spreadsheet of affirmations that feel true to me? •	Do I have a purpose statement affirmation? What is it? •	Do I have any spiritual affirmations from poetry, Bible, music, or other inspiration? What are they? •	Do I have strengths affirmations? What are they? •	Do I have affirmations for the qualities I am working in in myself? What are they? •	Do I have affirmations that are intentions I have for others? •	Do I have an affirmation for my attitude right now? What is it? •	Will I set up reminders for myself for these? •	Where will I look for these affirmations? How will I capture them?",114,"In this journaling prompt, let's delve deeper into your 'Purpose Statement', which can be a concise reflection of your overall goal, vision, and direction. This statement should encapsulate what you aspire to be (your identity or essence), what you aim to do (your contributions and achievements), and why it matters (the impact on people or the world). Reflect on the following: 
 1. Do you have a purpose statement affirmation? If so, write it down. If not, consider crafting one now, using the structure 'be what, do what, so that'. 
 2. How does your purpose statement make you feel when you say it out loud? 
 3. How does this statement guide your daily actions, decisions, and long-term goals? 
 4. In what ways can you incorporate this statement into your daily affirmations?",20240319112617,temp1,901,20240319143050,temp1,1.0,0.5,1.0,0.5,0.5,0.5,300
"3-2-23: Affirmations to Change Your Life! Today's Framework  Affirmations •	Your purpose statement: be what, do what, so that. •	Your spiritual affirmations. •	Your strengths. •	What you are working on. •	Intention for others. •	My attitude is ___ right now. Today's Journal Questions •	Do I know what makes me happy? •	How do I remind myself to be happy? •	Do I have a journal or spreadsheet of affirmations that feel true to me? •	Do I have a purpose statement affirmation? What is it? •	Do I have any spiritual affirmations from poetry, Bible, music, or other inspiration? What are they? •	Do I have strengths affirmations? What are they? •	Do I have affirmations for the qualities I am working in in myself? What are they? •	Do I have affirmations that are intentions I have for others? •	Do I have an affirmation for my attitude right now? What is it? •	Will I set up reminders for myself for these? •	Where will I look for these affirmations? How will I capture them?",114,"Today's reflection revolves around the happiness in your life. Happiness is deeply personal and can mean different things to different people. It's important to understand what truly makes you happy so that you can keep cultivating those elements in your life. Here are a few reflective questions that can help you explore your happiness: Do you have clarity on what genuinely makes you happy? If so, what are those aspects? How do you remind yourself of these happiness-inducing elements and do you strive to incorporate them into your daily life? What steps could you take to ensure that your activities align more closely with your sources of happiness? If you have any thoughts, feelings, or revelations while answering these questions, make sure you jot them down in your journal.",20240319113232,temp1,902,20240319165423,temp1,1.0,0.5,0.5,0.5,1.0,0.5,500
"3-2-23: Affirmations to Change Your Life! Today's Framework  Affirmations •	Your purpose statement: be what, do what, so that. •	Your spiritual affirmations. •	Your strengths. •	What you are working on. •	Intention for others. •	My attitude is ___ right now. Today's Journal Questions •	Do I know what makes me happy? •	How do I remind myself to be happy? •	Do I have a journal or spreadsheet of affirmations that feel true to me? •	Do I have a purpose statement affirmation? What is it? •	Do I have any spiritual affirmations from poetry, Bible, music, or other inspiration? What are they? •	Do I have strengths affirmations? What are they? •	Do I have affirmations for the qualities I am working in in myself? What are they? •	Do I have affirmations that are intentions I have for others? •	Do I have an affirmation for my attitude right now? What is it? •	Will I set up reminders for myself for these? •	Where will I look for these affirmations? How will I capture them?",114,"Finally, think about reminders. Will you set up regular reminders for these affirmations? How will this look for you? Where will you keep these affirmations and how will you revisit them regularly?",20240319113019,temp1,903,20240319161506,temp1,1.0,0.5,1.0,1.0,1.0,1.0,500
"3-2-23: Affirmations to Change Your Life! Today's Framework  Affirmations •	Your purpose statement: be what, do what, so that. •	Your spiritual affirmations. •	Your strengths. •	What you are working on. •	Intention for others. •	My attitude is ___ right now. Today's Journal Questions •	Do I know what makes me happy? •	How do I remind myself to be happy? •	Do I have a journal or spreadsheet of affirmations that feel true to me? •	Do I have a purpose statement affirmation? What is it? •	Do I have any spiritual affirmations from poetry, Bible, music, or other inspiration? What are they? •	Do I have strengths affirmations? What are they? •	Do I have affirmations for the qualities I am working in in myself? What are they? •	Do I have affirmations that are intentions I have for others? •	Do I have an affirmation for my attitude right now? What is it? •	Will I set up reminders for myself for these? •	Where will I look for these affirmations? How will I capture them?",114,"Evaluate your current attitude. Do you have an affirmation that fits your attitude at this moment? What is it? Whether it's positive or needs tweaking, write an affirmation that can help steer or enhance your present mood.",20240319113019,temp1,904,20240319144518,temp1,1.0,0.5,1.0,1.0,0.5,0.5,500
"3-2-23: Affirmations to Change Your Life! Today's Framework  Affirmations •	Your purpose statement: be what, do what, so that. •	Your spiritual affirmations. •	Your strengths. •	What you are working on. •	Intention for others. •	My attitude is ___ right now. Today's Journal Questions •	Do I know what makes me happy? •	How do I remind myself to be happy? •	Do I have a journal or spreadsheet of affirmations that feel true to me? •	Do I have a purpose statement affirmation? What is it? •	Do I have any spiritual affirmations from poetry, Bible, music, or other inspiration? What are they? •	Do I have strengths affirmations? What are they? •	Do I have affirmations for the qualities I am working in in myself? What are they? •	Do I have affirmations that are intentions I have for others? •	Do I have an affirmation for my attitude right now? What is it? •	Will I set up reminders for myself for these? •	Where will I look for these affirmations? How will I capture them?",114,"Consider your intentions for others. Do you have affirmations that help to guide your interactions and relationships with those around you? What are they? If none, think about the positive intentions you would like to set for your relationships going forward.",20240319113019,temp1,905,20240319165343,temp1,1.0,0.5,0.5,0.5,0.5,0.5,500
"3-2-23: Affirmations to Change Your Life! Today's Framework  Affirmations •	Your purpose statement: be what, do what, so that. •	Your spiritual affirmations. •	Your strengths. •	What you are working on. •	Intention for others. •	My attitude is ___ right now. Today's Journal Questions •	Do I know what makes me happy? •	How do I remind myself to be happy? •	Do I have a journal or spreadsheet of affirmations that feel true to me? •	Do I have a purpose statement affirmation? What is it? •	Do I have any spiritual affirmations from poetry, Bible, music, or other inspiration? What are they? •	Do I have strengths affirmations? What are they? •	Do I have affirmations for the qualities I am working in in myself? What are they? •	Do I have affirmations that are intentions I have for others? •	Do I have an affirmation for my attitude right now? What is it? •	Will I set up reminders for myself for these? •	Where will I look for these affirmations? How will I capture them?",114,"Think about the personal qualities you're working on. Do you have affirmations that support these areas of growth? What are they? If none exist, consider crafting some now. What affirmations will help foster these desired qualities?",20240319113019,temp1,906,20240319145650,temp1,1.0,0.5,1.0,1.0,1.0,1.0,500
"3-2-23: Affirmations to Change Your Life! Today's Framework  Affirmations •	Your purpose statement: be what, do what, so that. •	Your spiritual affirmations. •	Your strengths. •	What you are working on. •	Intention for others. •	My attitude is ___ right now. Today's Journal Questions •	Do I know what makes me happy? •	How do I remind myself to be happy? •	Do I have a journal or spreadsheet of affirmations that feel true to me? •	Do I have a purpose statement affirmation? What is it? •	Do I have any spiritual affirmations from poetry, Bible, music, or other inspiration? What are they? •	Do I have strengths affirmations? What are they? •	Do I have affirmations for the qualities I am working in in myself? What are they? •	Do I have affirmations that are intentions I have for others? •	Do I have an affirmation for my attitude right now? What is it? •	Will I set up reminders for myself for these? •	Where will I look for these affirmations? How will I capture them?",114,"In today's reflection, let's focus on the power and potential of affirmations to impact our lives positively. Affirmations are simple, positive statements that help to overcome negative, self-sabotaging thoughts. They are meant to motivate us, remind us of our purpose, and help bring out the best in us. Let's dive deep into your affirmation practice or help set one up. Here are some guiding questions: What is your purpose statement? In other words, who do you want to be, what do you want to do, and why? Do you have any spiritual affirmations derived from meaningful sources like poetry, scriptures, music, or any other inspirational content? What are they? What are your strengths that you affirm regularly? Are there any qualities you are working on developing? Do you have affirmations for them? Do you have affirmations of intent for others around you? How would you describe your current mindset and do you have any affirmations for it? How do you remind yourself of these affirmations: do you keep a journal or maybe a spreadsheet? How and where do you look for fresh inspirations for your affirmations and how do you ensure you capture them?",20240319113232,temp1,907,20240319143544,temp1,1.0,0.5,1.0,0.5,0.0,0.5,300
"3-2-23: Affirmations to Change Your Life! Today's Framework  Affirmations •	Your purpose statement: be what, do what, so that. •	Your spiritual affirmations. •	Your strengths. •	What you are working on. •	Intention for others. •	My attitude is ___ right now. Today's Journal Questions •	Do I know what makes me happy? •	How do I remind myself to be happy? •	Do I have a journal or spreadsheet of affirmations that feel true to me? •	Do I have a purpose statement affirmation? What is it? •	Do I have any spiritual affirmations from poetry, Bible, music, or other inspiration? What are they? •	Do I have strengths affirmations? What are they? •	Do I have affirmations for the qualities I am working in in myself? What are they? •	Do I have affirmations that are intentions I have for others? •	Do I have an affirmation for my attitude right now? What is it? •	Will I set up reminders for myself for these? •	Where will I look for these affirmations? How will I capture them?",114,"Reflect on your personal affirmations. Do you have a purpose statement affirmation? What is it? If you do not have one, consider what it could be. It should encapsulate who you want to be, what you want to do, and why. If you feel like sharing, write it down.",20240319113019,temp1,908,20240319144744,temp1,1.0,0.5,0.5,1.0,1.0,0.5,400
"3-2-23: Affirmations to Change Your Life! Today's Framework  Affirmations •	Your purpose statement: be what, do what, so that. •	Your spiritual affirmations. •	Your strengths. •	What you are working on. •	Intention for others. •	My attitude is ___ right now. Today's Journal Questions •	Do I know what makes me happy? •	How do I remind myself to be happy? •	Do I have a journal or spreadsheet of affirmations that feel true to me? •	Do I have a purpose statement affirmation? What is it? •	Do I have any spiritual affirmations from poetry, Bible, music, or other inspiration? What are they? •	Do I have strengths affirmations? What are they? •	Do I have affirmations for the qualities I am working in in myself? What are they? •	Do I have affirmations that are intentions I have for others? •	Do I have an affirmation for my attitude right now? What is it? •	Will I set up reminders for myself for these? •	Where will I look for these affirmations? How will I capture them?",114,"Let's delve into your strengths. Do you have affirmations that focus on your unique abilities and gifts? Reflect on what they are. If none come to mind, spend some time creating a few strength-based affirmations.",20240319113019,temp1,909,20240319144826,temp1,1.0,0.5,1.0,0.5,1.0,1.0,500
"3-2-23: Affirmations to Change Your Life! Today's Framework  Affirmations •	Your purpose statement: be what, do what, so that. •	Your spiritual affirmations. •	Your strengths. •	What you are working on. •	Intention for others. •	My attitude is ___ right now. Today's Journal Questions •	Do I know what makes me happy? •	How do I remind myself to be happy? •	Do I have a journal or spreadsheet of affirmations that feel true to me? •	Do I have a purpose statement affirmation? What is it? •	Do I have any spiritual affirmations from poetry, Bible, music, or other inspiration? What are they? •	Do I have strengths affirmations? What are they? •	Do I have affirmations for the qualities I am working in in myself? What are they? •	Do I have affirmations that are intentions I have for others? •	Do I have an affirmation for my attitude right now? What is it? •	Will I set up reminders for myself for these? •	Where will I look for these affirmations? How will I capture them?",114,"Consider the power of positive affirmations in guiding our thoughts and behaviors. Reflect on these affirmation categories: your personal purpose statement, spiritual affirmations, your strengths, areas you're working on, intentions for others, and your current attitude. Pause and ask yourself: Do I know what makes me truly happy? How do I remind myself to pursue this happiness?",20240319113019,temp1,910,20240319165414,temp1,1.0,0.5,0.5,1.0,0.5,0.5,400
"3-2-23: Affirmations to Change Your Life! Today's Framework  Affirmations •	Your purpose statement: be what, do what, so that. •	Your spiritual affirmations. •	Your strengths. •	What you are working on. •	Intention for others. •	My attitude is ___ right now. Today's Journal Questions •	Do I know what makes me happy? •	How do I remind myself to be happy? •	Do I have a journal or spreadsheet of affirmations that feel true to me? •	Do I have a purpose statement affirmation? What is it? •	Do I have any spiritual affirmations from poetry, Bible, music, or other inspiration? What are they? •	Do I have strengths affirmations? What are they? •	Do I have affirmations for the qualities I am working in in myself? What are they? •	Do I have affirmations that are intentions I have for others? •	Do I have an affirmation for my attitude right now? What is it? •	Will I set up reminders for myself for these? •	Where will I look for these affirmations? How will I capture them?",114,"Now let's focus on your attitude in the present moment. Your attitude, or the way you perceive and respond to situations and experiences, can monumentally influence all aspects of your life. It can color your thoughts, feelings, and behaviors. Consider the questions below: 
 1. How would you describe your attitude right now? 
 2. Do you have an affirmation that aligns with your current attitude? If so, what is it? If not, can you create one? 
 3. How does this affirmation validate, challenge, or provoke your current attitude? 
 4. What steps can you take to shift your attitude in a positive direction, if required? 
 5. How might changing your attitude impact your overall growth or progress?",20240319112617,temp1,911,20240319161657,temp1,1.0,0.5,1.0,0.0,0.0,0.0,500
